,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100
m47,0.6546712477156418,0.3989555899240751,0.38791147857830227,0.256695562625466,0.3744790169689266,0.6681089766935485,0.40092051595681566,0.4153274012473262,0.20428478763421748,0.48467235437141676,0.5414201626066009,0.23308513319254265,0.36317933842023986,0.6178022775078629,0.16175439574855227,0.6644242032012337,0.5749474826001206,0.46347629659117784,0.311082248508648,0.20436578515281856,0.5425162403561061,0.48024131595232733,0.295927184425299,0.43249682244136456,0.574682393632245,0.5118668839402244,0.4814407139139347,0.5568855589191656,0.6726371644745798,0.31425394418653774,0.36854210581891933,0.7020956750023272,,0.5656288923654946,0.4132908283866147,0.6242390529868873,,0.17972259185667644,0.5140401324559881,0.5106156126263411,0.5822625136322397,0.30879529956416396,0.33961622108927175,0.34044098531799094,0.44047364618123486,0.37565656229418365,,0.32980936211243284,0.6788155106064568,0.7687366946406637,0,0.5895647028618226,,0.09678348954646177,0.41230225317379077,,0.38599464016167795,0.6311530966628456,,0.41130875272856554,0.26128499321126725,0.5517467139249086,0.3113789686216512,0.1806374455824883,0.29313330636463153,0.2071196585392398,0.2713895578617948,0.5555154049974736,0.5538648870862426,0.42842472733785125,0.27560914695632543,0.6258660762538227,0.5659564122412877,0.2918823471716911,0.032925962367494566,0.38024687905215226,0.7287983765918308,0.3973502527695363,0.24906613959411777,0.5582016471721974,0.47200850065766303,0.47129862085579055,0.694271798950161,0.4652787742706086,0.49247996724324394,0.4758944836436409,0.1283890352629034,0.36917087526726794,0.3806398913333487,,0,0.2620769941490658,0.1411405554486328,0.6701996088268845,0.3543721023929176,0.5727640606946067,0.701610544771494,0.08036210462150123,0.43016891115338485,0.29873471010929376
m48,0.3669241052548433,0.5385043371470543,0.5169061577661307,0.6014945297922505,0.6447860796688789,0.3922936955058065,0.5265549730973986,0.6294535591945027,0.7890137763713372,0.5288576815708704,0.4758861677519189,0.7002072293427652,0.4295960563636761,0.6113993612841953,0.6129359200806015,0.47741194983662677,0.43536060460334536,0.6244212692224016,0.6813970988647523,0.6314518838975396,0.47173543812207436,0.4558775754371821,0.8504320252637048,0.6665781503117063,0.4320411628906623,0.5622123989833396,0.7257283823472326,0.4002635549020115,0.3072631261829844,0.3528252376299399,0.6510662228424083,0.3280522973812593,,0.42218695243571946,0.7430268524039108,0.4180678542483858,,0.6127025657914816,0.4691823442253084,0.573705306651588,0.4315055564590956,0.7185147475307532,0.3369819319475239,0.7070859414856963,0.4475430185095808,0.6088097549201601,0.32980936211243284,,0.21460085544550056,0.2511121751875769,0,0.39025244425863087,,0.8535462851312348,0.780867367961799,1.0,0.44917248436674734,0.4185610433577112,,0.63793686905676,0.8107868994558644,0.5318411489508564,0.7175505707390621,0.6024463686529428,0.7158752999593048,0.6944095608456393,,0.4574858409863607,0.37156754559846156,0.6059271926676162,0.7403090554080771,0.16322999045979625,0.41742220878990455,0.6807062166377709,,0.5359977509493553,0.5773976774584704,0.6241828015164561,0.5816432784491751,,0.5307333795779193,0.21861551794251521,0.7461460255536727,0.9133087427585196,0.6454513429444824,0.5279452725919708,0.678710137527954,0.6833194670328097,0.5985864348484113,,0,0.5765401730878611,0.7137064950615061,0.5003809167936426,0.6148718176821788,,,,0.5032989090721127,0.607706416719908
m49,0.7562914668027919,0.7209064324166338,0.36695517158080515,,0.25917811390497403,0.04193972918663824,0.2608208163283513,,,0.536348324220472,0.7039980722491812,0.07263417397494243,,,0.10977882080632073,0.6860496705032145,0.4294651308331939,0.21841953018019644,0.09997747047945238,0.6529123123213328,0.3991753742099541,0.6459203226580507,,0.7166921007353566,0.8149142954216553,0.48246205138870596,,0.33186544479525365,0.6475024683058188,0.541711407646322,,0.7397828892869579,,0.4673347803970906,0.3000426027145833,0.6573515673743815,,,0.8694063266883685,,0.48643831137297344,0.44188528453037057,0.47077959762715993,0.28785422963438556,0.7850553243281078,0.5775138073332945,0.6788155106064568,0.21460085544550056,,0.4873099133124501,0,0.5764234776305954,,,0.350451780335055,,0.7926296629546281,0.4878839371089274,,0.01956646025582176,0.36479843409761015,0.24993514637500375,,,0.09231817460554653,,,0.44899708347406686,0.7699344639711969,0.244939348568814,0.09663215230182326,0.557675796311883,0.2919815536486212,0.34780975479932597,,0.6902361069993759,0.9927861720154021,0.966567168549423,0.31002854502357446,,0.3969689876631601,0.49833103222142483,,0.20968799854340686,0.4908401979291908,0.804232302623615,,0.1360118086215118,0.7798768199143181,,0,,0.1932425452757764,0.863944533121446,0.2956692644778813,,,,,0.3789891855552896
m50,0.6860893362445122,0.316760735696792,0.32480883232339197,0.2827763908550607,0.2784026218931867,0.6664293509422307,0.3845579449845816,0.3424682580385907,0.1403180306371688,0.4792374488423954,0.557417930909077,0.15485922303818483,0.319068226067067,0.4934240987431222,0.14739651290310612,0.6650392141677094,0.6387691718436823,0.5211165954819234,0.23003154079987898,0.16237359521960604,0.591168764068599,0.4187876865952241,0.21313229049804677,0.37229766868032865,0.5859095668421488,0.5660325270709068,0.30451620354969355,0.6788279752560017,0.7216914372518735,0.6361661476679559,0.32882436082723954,0.7026915702125901,,0.5955240933337634,0.30687852569092894,0.6685557333717842,0.8768709054287074,0.13005615942969379,0.5376850386242636,0.6401314684670695,0.7069052496661676,0.2667459056822365,0.45268761700416693,0.259274284888623,0.45877421008396535,0.3458436255124715,0.7687366946406637,0.2511121751875769,0.4873099133124501,,0,0.6059452808214296,0.54001647586871,0.18005566945167695,0.3466005746506382,,0.4589709727882978,0.7091579586199896,,0.3231043412088379,0.16479023121647357,0.5334362209462528,0.3014682484853486,0.18894800199257034,0.1857266268560825,0.11169288049087395,0.051360015028631356,0.510373463022772,0.6288866869746124,0.38314173376030003,0.10882108257679318,0.6833647170070357,0.5624202300776215,0.2056024597137044,0.27271385148889793,0.2730713459189591,0.5985822429133056,0.37953001832049893,0.18940758238534705,0.4824840588077058,0.4240152398423533,0.7025505517044124,0.5270935597241766,0.41570244801162654,0.4184391009680919,0.3989067058044198,0.14522702304370277,0.3182601448320098,0.29154045154643277,,0,0.18380043216835618,0.10356489769412858,0.61570389607555,0.25966656253846154,0.5901736988614994,0.7019363224230126,0.07898153591210866,0.5413256943112629,0.31735338677741226
m51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m52,0.5552727121974236,0.38674114707958296,0.37139193052572733,0.4679630275358844,0.3488083672661829,0.5483969117199681,0.5651798886232662,0.3277949235112921,0.24506963589136482,0.5530363178404962,0.47961820863726967,0.44913705210101307,0.4156860537775413,0.5513306940587968,0.39610993487342516,0.5923883380517894,0.5135577750314625,0.5611309851853733,0.34454639182180957,0.27944992474306707,0.6101936786837279,0.4418490281617012,0.438880393025099,0.374554928251714,0.5463510901745054,0.5728997676119282,0.27302809878025147,0.4141148113913113,0.5519446569303377,0.6381044014341595,0.38658002296568716,0.5888133622844044,,0.5099094603619291,0.4097913607279335,0.5701695510276084,,0.16084039411112455,0.5173868987157605,0.3706612286862928,0.5890927734347955,0.3596155382609736,0.5589258951387462,0.37516500489845805,0.5225306161071208,0.42518976477869863,0.5895647028618226,0.39025244425863087,0.5764234776305954,0.6059452808214296,0,,,0.5554285165524816,0.2630600577856495,,0.5511529469688664,0.6003185620695478,,0.4968918527057579,0.2925466938571727,0.49931244647516304,0.5832503707641219,0.2681027755885133,0.3396972990138177,0.31508159825561777,,0.38857151032609,0.4727820824507714,0.404074658100407,0.35689718518140134,0.5784175134096879,0.5867066257400968,0.3277176627701242,,0.49497809674351134,0.795662179186311,0.37296540600999817,0.4480679128314327,0.7819503556430492,0.5205529892786116,0.5154887128491571,0.43470062601455833,0.7552713956021238,0.5036554435573807,0.3966632334042372,0.37276107566630223,0.30100902426004195,0.3264347483989424,,0,0.3511023363136181,0.47302690100772293,0.5356921562591639,0.47976376759760075,0.3399138855513717,0.6552173274453896,,0.37764500877000007,0.448355800088431
m53,1.0,,,,,,,,,,0.7916885977178645,,,,,,,,,,,,,,0.9254378315243785,,,,0.6233525934949697,0.9186495770941869,,0.8984722457559273,,0.7790535004659457,,0.779272070391879,,,,,0.8683940154946366,,,,,,,,,0.54001647586871,0,,,,,,,0.8898172565974527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
m54,0.24161068284342574,0.7128667832423061,0.6309383742647715,0.8588577152270462,0.673573039113953,0.3514314005338158,0.5141989119031923,0.7474759786521985,0.8572707597021292,0.46895165886363205,0.621844403074377,0.6561315037790019,0.7434112232648089,0.36108580487610176,0.7252098690625304,0.19945207848915208,0.4134941425384905,,0.8575677684110157,0.9664354929213661,0.1928812687066498,0.657669142617454,0.5591961616884528,0.5207510904377168,0.37140292780198914,0.4462451866185426,0.8973147461677735,0.08330407078573177,0.30544510256352253,,0.41446512753885806,0.2198834893018024,,0.5223270392573317,,0.21588519647424698,,0.5187116097302351,0.4724581266484148,,,0.5004991585116193,,0.847795769602637,0.5571729337795235,0.23491957727578283,0.09678348954646177,0.8535462851312348,,0.18005566945167695,0,0.5554285165524816,,,,,,0.4192439028425191,,0.7966275352139204,0.496197997539454,0.2457650799064568,0.4731456005063559,0.663376954739033,0.7047401008944685,0.9750019547006852,,,0.7366517883805789,0.4292472180986001,0.9583009698644638,,0.0338210844972332,0.4527832334420088,0.9079170935848195,0.2544918454779652,,,0.8813569892026476,,,,,,,0.5315991721687534,0.8430023336505947,0.6783661790441626,0.1555678559928449,,0,,0.7334599320826,0.22090288629161065,0.6399699664868148,,,,,
m55,0.34878951278127546,0.4352386105956728,0.32690204331720274,0.5734861199153063,0.496931366785434,0.5930770952524977,0.7274249853375525,,,0.4229969047794677,0.48990166428888376,0.20298095090891216,,0.3926291941236516,0.19938945080898174,0.5266496386113401,0.27750347431015465,0.39140955272720757,0.6936801099061696,0.15989925898397134,0.5459359812878835,0.5963609401527155,,0.7444312053076148,0.43630913098742174,0.40320213660067994,0.7317447000652122,0.23887981968752614,0.2808778425318683,0.23118863268878254,0.5581590050919342,0.5074443259415029,,0.2440309196634286,0.5179408920091766,0.41338805033173737,,,0.45350500154527007,0.362180033475742,0.2893727924030284,0.5258770880347442,0.7601624184807398,0.37679934575924445,0.491230305152439,0.5940100442512051,0.41230225317379077,0.780867367961799,0.350451780335055,0.3466005746506382,0,0.2630600577856495,,,,,0.4812644638977889,0.38263115651967083,,0.13928893025578615,0.6255522229154173,0.515416788739718,,0.525029828336443,,,,0.6476454628906217,0.17902430762345234,0.511322347666516,0.8078184194529628,0.36454226546518653,0.46031667757097194,0.6967415468214223,,0.549992003335799,0.3849516100905297,0.9587170750144044,0.6109758468413485,0.1315425899576224,0.579280868232872,0.8434641637654487,0.5638845232019744,0.7358274695989117,0.11195369775175729,0.5415720670894874,,0.38750108922186444,0.3114358674391312,,0,0.7256770682336134,0.3315052892483892,0.529954356649472,0.45552169087722005,,,,0.2892050650468291,0.43755024285830746
m56,0.11280047810889132,0.7493008656481756,,,,,,0.8528401571834394,,0.2889586238235915,,,,,,,,,,,0.3909641299247539,,,0.7246742375435685,,,,,,,,0.47257734117315336,,0.5055575770603091,,,,,0.5272260945354907,,,,,0.40929720452081636,,,,1.0,,,0,,,,,,,,,0.8133381355262548,,,,,,,,,,0.26441041371811014,,,,,,,,,,,,,,,,,,,,,0,,,,0.8351573443388186,,,,,
m57,0.4878271135741296,0.5070932995356643,0.5533207917856303,0.5460078760302625,0.5334481352390165,0.4760461725502677,0.5119510217741963,0.04350276910893258,0.44803468241723915,0.5017039392748868,0.4805147025260769,0.5695295562036095,0.4578105227776345,0.5514287111510455,0.6987066051395323,0.40188652379856016,0.47760704112812996,0.48085432281343976,0.4454306629201145,0.6913795735782278,0.5073703713332258,0.5534304428299734,0.7092942236054555,0.58809623474605,0.48314349565807907,0.22675249541184228,0.33738597975847906,0.7718452088349601,0.44453425908145683,0.4588864218324636,0.44656302510700535,0.5761509744170364,,0.4867148359480179,0.45969499306033773,0.4913815488051395,,0.5985088619775518,0.5743278129113669,0.7757964898534379,0.48065052252396895,0.45291504714378655,0.3619975577275527,0.7459018934952258,0.47836814922511955,0.5721471546879993,0.38599464016167795,0.44917248436674734,0.7926296629546281,0.4589709727882978,0,0.5511529469688664,,,0.4812644638977889,,,0.5033287838272297,,0.46336198339026285,0.5726156697638414,0.5513451831808224,0.7477685526979676,0.6475315808621851,0.36320194147512563,0.5319132222706906,,0.5297514251688569,0.6160733988168842,0.5347879460945725,0.7056110717147287,0.49466757924930116,0.35393711617554946,0.2671693628446487,,0.07486579608202931,0.6183680580525563,0.40274565001449936,0.6401486471184155,0.2510201087093452,0.43316895044610604,0.6605410356113847,0.6401330790970263,0.7658206963359158,0.4752559447382235,0.3935979035264381,0.4838273989832348,0.6784805876243696,0.3154130429779678,,0,0.4671456468077488,0.6907538852301683,0.5358397105401529,0.32274774336484535,0.19234254372595072,,,0.44924055220808334,0.3889816567043873
m58,0.6023990774453198,0.39295581853615597,0.27548993832951374,0.31613293001650616,0.25002732478213363,0.4681446172334012,0.45186841988601734,0.2491973434366231,0.22656176537186623,0.4414488612826916,0.5243267195922567,0.22428165374194398,0.3509789037693161,0.46655843945604075,0.3435033837151694,0.5623309954022432,0.6459596009238447,0.4013263735683439,0.2432847018090697,0.2951657010958209,0.5246572984218822,0.3563173649707221,0.3054124901773554,0.3720403056168238,0.5500870240868202,0.5546580033704004,0.13377962394633197,0.546704088116528,0.6915834689771918,0.52657291843517,0.38213365428984136,0.5986937043692951,,0.6116574041870528,0.4624068916322952,0.6355624365555659,,0.45162621920351276,0.5195889865316594,0.8447040996951107,0.6067319769890396,0.3859331073245498,0.419467966047557,0.29615091654974884,0.51657087698322,0.3479150499049017,0.6311530966628456,0.4185610433577112,0.4878839371089274,0.7091579586199896,0,0.6003185620695478,0.8898172565974527,0.4192439028425191,0.38263115651967083,,0.5033287838272297,,,0.3744924476175495,0.19733731706020408,0.5136582886290397,0.45060515465410533,0.3543264816469232,0.21989627976955467,0.25832806909317796,0.40334357046531966,0.5840379632036979,0.5643882103452492,0.37124359646501814,0.1957125563749605,0.7338378680051711,0.7303210001671373,0.3480200674018917,,0.27884118044815076,0.6534800337172206,0.4740011367228542,0.30843064126301756,0.6069766823059064,0.441159569661051,0.5539743210909053,0.5515767753109543,0.5603000906767741,0.5025487651538529,0.43127531556679416,0.07723850606153965,0.40026436629030704,0.4112989676678697,0.31650738588309024,0,0.14982697007948298,0.28793624583900945,0.6341954139195893,0.3176507718688432,0.733640013105323,0.6826101045874168,0.003751859991401929,0.2907907598320782,0.43955142592377283
m59,0.8209696218077212,,,,,,0.9044152500389073,,,,0.6462178913794777,0.5249088877380914,,,,,,,,,0.10216421879904286,,,,0.1810015781923025,,,,,,,0.011127266321061258,,0.6376366028232309,,0.2832189572444317,,,0.41626974696394065,,,,,,0.6405882198512322,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
m60,0.4091529935224302,0.6382679206109807,0.4912714629235064,0.6596449215088057,0.6915039166836165,0.4553625262937342,0.5801402234125204,0.6796688921630134,0.6954673729759793,0.4568061498654543,0.5015532713382659,0.5861156654119892,0.5328127186462865,0.6299251498613101,0.6530672652369658,0.41125306597558403,0.467988459539999,0.5143437016322926,0.583144475700512,0.6169544083551081,0.4332598431333666,0.40678690235741344,0.6134433695318756,0.625155560177621,0.38158501379706533,0.49968914093536015,0.8144357410454406,0.31777923032833355,0.2478184411483006,0.20024551171789007,0.546796179752306,0.4174768997259207,,0.5266387516871249,0.6494976586179293,0.3024297705640823,,0.7577871234303947,0.478398579049945,0.46620550588629234,0.4788623656532997,0.7338070443302169,0.475691759330044,0.6526078264600392,0.4429390495634904,0.5657160075729475,0.41130875272856554,0.63793686905676,0.01956646025582176,0.3231043412088379,0,0.4968918527057579,,0.7966275352139204,0.13928893025578615,0.8133381355262548,0.46336198339026285,0.3744924476175495,,,0.8546939281030268,0.47175638408822246,0.553848736221442,0.3738189171867229,0.6277980702938877,0.6958323190458962,,0.3838353391336765,0.3678579653104608,0.5956914961243005,0.7277879505370904,0.5278179845638801,0.7477943829125768,0.591828832646992,0.9803696332587386,0.6289640724456469,0.29657674256704075,0.422023314639846,0.6742668595068984,0.07803355387967864,0.6091396510094697,0.5504724023532515,0.5470157494786186,,0.5095686112046588,0.5761731062290657,0.542508564942973,0.5143544589218357,0.604838172802072,,0,0.6406010535093251,0.6760393494629005,0.4719692935252188,0.6057204601892255,,0.18455521593801844,0.6158648346072684,0.3718469661232125,0.5722336167904867
m61,0.17324901930929082,0.5660239166396148,0.5827742895485543,0.5663813481537514,0.6348062224447747,0.29125579256446327,0.5814458032944869,0.6263354483528865,0.8415840836318458,0.5152666421673593,0.32394617805397885,0.8532761764461971,0.7682257968381909,0.17181744920247882,0.8297934216133644,0.257632947253845,0.3020521662049187,0.6901360539903977,0.6740100757102448,0.8654137888822155,0.33427003712509246,0.4464283015076457,0.8475567404162215,0.5829181297383945,0.3318064481045211,0.497705505242681,0.7778595786056506,0.6094596500927623,0.21006948852538143,0.28446451924589283,0.7822559075997353,0.23991031882073505,,0.38130580625870714,0.40913633411668915,0.16738673713131064,,0.7957533781262216,0.3901277077354055,,0.34600356677765054,0.709876520023732,0.7404193295356669,0.6215684386596537,0.39236300151215125,0.6907615658945625,0.26128499321126725,0.8107868994558644,0.36479843409761015,0.16479023121647357,0,0.2925466938571727,,0.496197997539454,0.6255522229154173,,0.5726156697638414,0.19733731706020408,,0.8546939281030268,,0.48832060183708376,0.7827986339097492,0.8120557876615926,0.8937785078674009,0.8680608949938342,,,0.5860122987442188,0.4215467951122927,0.8936045136534561,0.1459431923961192,0.4256369706287254,0.8892708097326867,0.9860308518745065,0.5722867504533456,0.4608504483910703,0.3869103830599039,0.9084137389254454,0.264966795716719,0.48383481822261326,0.5078953009298796,,,0.3774069680575963,0.45029094585785423,0.892190435044717,0.7615959345114945,0.7620105863526149,,0,0.7682204613511742,0.8379340274312492,0.2408967578455844,0.6815526707104433,,,,0.6127428067946364,0.48830616299191415
m62,0.5588912846435834,0.5130956206508599,0.5046745007753245,0.47370836265609473,0.5400406394758686,0.5776439400762664,0.586074050150944,0.33953803676501426,0.33614088620639127,0.5240188264372745,0.6136505356585922,0.5057162401482821,0.5710578277865703,0.5300930558470637,0.49277425872745156,0.5220446587590701,0.4793636021647344,0.5282476854023409,0.36400229478133217,0.41810770769212,0.4677460271224224,0.5237649628681225,0.4876370836979346,0.48759155910841906,0.4540700438159327,0.6031550480351334,0.5476090028738119,0.4411105780976856,0.42961218052113903,0.3152804723641959,0.6507522974187007,0.46601771221562993,,0.47051545681166734,0.8199761613011747,0.47880660894746946,,0.381532404180379,0.45976970242831705,0.5275529568951265,0.4830744020595447,0.45251021982829503,0.558317549535136,0.4737359157448017,0.3122022689819116,0.5521152227823709,0.5517467139249086,0.5318411489508564,0.24993514637500375,0.5334362209462528,0,0.49931244647516304,,0.2457650799064568,0.515416788739718,,0.5513451831808224,0.5136582886290397,,0.47175638408822246,0.48832060183708376,,0.34825618251980245,0.42328787970659154,0.36355420133637717,0.42989869546933657,,0.5634634004846873,0.5169275195059577,0.47122489447364196,0.5040017374744491,0.22477294024908584,0.6552450404013642,0.5678356587403725,0.1579195421532446,0.3944391358851422,0.5477982796787135,0.5862934572425629,0.4428677498271742,0.21849168806565228,0.5857689337033909,0.22962875324047727,0.7455532405915257,0.8266858422653554,0.49246443638669496,0.6320065743106384,0.4038865462116593,0.5034573949838662,0.4751399732025951,,0,0.49085565477966964,0.4384400621490031,0.5189810382747205,0.4708883558132584,0.18834488938729,0.4023451226792424,,0.4902254461699235,0.5956454287371916
m63,0.3357323638629034,0.5614886319029817,0.6423949016971213,0.4876858348450636,0.5563737082830349,0.3510072883025005,0.596951272069499,0.6059077835131756,0.7424692333762034,0.48931825736851486,0.37277731040113216,0.5214224416564055,0.3785648357561603,0.10326166146507654,0.7385686329409991,0.40846649077785285,0.4790244183462936,0.600758544054046,0.5940867386477914,0.6696482782074072,0.36723842542192053,0.5520408409069641,0.7906069680050352,0.7032574676276188,0.45141350141107783,0.464830996225796,0.796787397303658,,0.22828804187291057,,0.8332484229162374,0.30381716894977095,,0.3483442336838617,0.34223301698884345,0.3347753780487359,,0.43358396899344115,0.5233023424299388,,0.21280382184127472,0.7736442379655505,,0.6318200367259693,0.37067047290643185,0.6985816493713626,0.3113789686216512,0.7175505707390621,,0.3014682484853486,0,0.5832503707641219,,0.4731456005063559,,,0.7477685526979676,0.45060515465410533,,0.553848736221442,0.7827986339097492,0.34825618251980245,,0.8326620808493622,0.6004783570819417,0.7418167915801164,,,0.5340248620573365,0.6098918625042201,0.7274706195163009,0.22416140619964675,0.7610115908810826,0.6391450570413684,0.34220100805789355,0.5374522491531124,,0.8328343521283252,0.7716006870583336,,0.6386453245111207,0.685629157027357,,,0.7168858596944111,0.5687686376891882,0.5224625117908153,0.6174887327637872,0.5644312868767432,,0,0.2126065136123934,0.6245723538640023,0.5031848479030324,0.532156187819296,,0.1633410101853569,,,0.844149085849074
m64,0.18978182577057068,0.46418718378508117,0.7590180494039053,0.6967427283795905,0.7060597262869396,0.3779903774813067,0.49680647057375016,0.1933642604827847,0.8671334474698549,0.5152827388604697,0.2743079320034021,0.9439406099400416,0.8879873902819921,0.16853541639785818,0.840355630375949,0.363359335766785,0.1423209280026564,0.6243274125039285,0.7564821417925691,0.7823796159420302,0.4195969926354621,0.45235224474703045,0.8360640082049711,0.5827387272206366,0.27056274606706,0.43221633658782843,0.7146645391760728,0.24077921728873797,0.08480871100633336,,0.7043911221163648,0.3366109657829372,,0.2229953273087376,0.5437714588837227,0.16973884749946488,,0.8983134294410138,0.3171508918512202,,0.11680874288170667,0.7930545617814024,0.8841009318506898,0.6766150422109436,0.45774170007140774,0.7799138738512869,0.1806374455824883,0.6024463686529428,,0.18894800199257034,0,0.2681027755885133,,0.663376954739033,0.525029828336443,,0.6475315808621851,0.3543264816469232,,0.3738189171867229,0.8120557876615926,0.42328787970659154,0.8326620808493622,,0.8825121967266831,0.940552096784784,,0.8578090364790778,0.4967929135913746,0.654483535190003,0.9313138944348719,0.35197863032422116,0.23165542507634224,0.7479962262069297,0.9362338259829408,0.46299781311144683,,0.3736278448892506,0.8816615707223769,,0.8273551009000458,0.4608757233872487,,,0.47667480923395933,0.7221411992842093,0.8850048766901071,0.8270867385930711,0.7376947008155409,,0,0.7708875371142759,0.8605737218089888,0.5031830896387571,0.6912799946953995,,,,0.487356605393874,0.8296570425591018
m65,0.20092029640583448,0.594432633233084,0.5676777070413686,0.751152032329004,0.6489177600652095,0.3556837542853506,0.4906747508166494,0.737481310141241,0.8851834198281081,0.39907408098122193,0.2726799135780822,0.8169288526069984,0.7067484908648125,0.1853414684403093,0.7707426087047843,0.3335086248774203,0.15732193757224228,0.5351409901693234,0.7887541227043952,0.8216867091597153,0.295628731618351,0.521983417382113,0.7883582669628828,0.5807504558555272,0.2776341158971452,0.3584926393174639,0.7351424341851032,0.36560200659398245,0.36213095745715873,0.7125431023836559,0.6427089488239413,0.278837616519249,,0.3346349938684776,0.7885179683786272,0.2211412376331504,,0.802217972105826,0.42636101378553926,,0.23090206203913866,0.6400379131680943,0.4404837086496941,0.6853642060693486,0.3945767243161719,0.708175250269057,0.29313330636463153,0.7158752999593048,0.09231817460554653,0.1857266268560825,0,0.3396972990138177,,0.7047401008944685,,,0.36320194147512563,0.21989627976955467,,0.6277980702938877,0.8937785078674009,0.36355420133637717,0.6004783570819417,0.8825121967266831,,0.7830045934651617,,,0.454244536432708,0.602752754133699,0.9112321123811524,0.17528051100533604,0.23563876531268113,0.8095904872053885,0.5078628613562518,0.5411145018313999,,0.3712065697656701,0.9097869678609798,,0.5381398367690806,0.6263985264709457,,,0.6016723865265724,0.436322119540238,0.7932176597215145,0.8128744887762414,0.5804203697423753,,0,0.7007902144042812,0.7785170833419437,0.3447903345978453,0.6625879587195282,,0.3018509486798259,,0.5526354354562906,0.621045969975145
m66,0.17816923636773474,0.507507649296159,0.6321973235384923,0.7944106915546922,0.7433075961806619,0.3760672182464144,0.4441130976076952,0.7365627195589741,0.9466148998379995,0.40808500231223954,0.3163237983921282,0.7841196665547975,0.5905202185030819,0.548903074484971,0.88850137452346,0.2313429004895291,0.3394680155232973,0.4143387842272899,0.8347109103499201,0.8380410516686678,0.4919152709742395,0.3059704133776567,0.5671471639945271,0.5256915416969761,0.47263155024607206,0.42639540207553345,0.823969936612732,,0.3843803275157925,,0.5240128984693784,0.27644702618203226,,0.3110901747798459,,0.10338488613974295,,,0.40989956701089836,,0.19846166728306275,0.6173937663951943,0.21270579357152158,0.7017096333912989,0.46384835893172705,0.43192988729658666,0.2071196585392398,0.6944095608456393,,0.11169288049087395,0,0.31508159825561777,,0.9750019547006852,,,0.5319132222706906,0.25832806909317796,,0.6958323190458962,0.8680608949938342,0.42989869546933657,0.7418167915801164,0.940552096784784,0.7830045934651617,,,0.43236310118672494,0.26336949087168643,0.5003621253971622,0.7689654620549494,0.01959005222224458,0.7998892140641796,0.7765840221261371,,0.675888973806323,,0.5366282157810491,0.8762599001029554,,0.8985826628127267,,,,0.3723470329346917,0.4680934576406825,0.943152960025435,0.5620388844365911,0.6206398338672361,,0,0.7112090410820696,0.9171518957422767,0.6521939831257432,0.7305988993748086,,,,,0.32602971182347473
m67,0.1736437110575621,,,,,,,,,,,,,,,0.4601025822528173,,,,,0.14317366068456572,,,,,,,,,,,,,0.2045918519191252,,0.2661995375617492,,,,,,,,,,,0.2713895578617948,,,0.051360015028631356,0,,,,,,,0.40334357046531966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
